route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
004,SA-004-Saturday-1-26-04-0000010,31529786,"4 Lewis Farms Via Wem",1,004 13,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529787,"4 West Edm Mall",1,004 02,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529788,"4 Lewis Farms Via Wem",1,004 15,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529789,"4 West Edm Mall",1,004 04,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529790,"4 Lewis Farms Via Wem",1,916 02,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529791,"4 West Edm Mall",1,004 05,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529792,"4 Lewis Farms Via Wem",1,004 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529793,"4 West Edm Mall",1,004 17,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529794,"4 Lewis Farms Via Wem",1,004 10,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529795,"4 West Edm Mall",1,055 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529796,"4 Lewis Farms Via Wem",1,900 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529797,"4 West Edm Mall",1,002 05,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529798,"4 Lewis Farms Via Wem",1,912 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529799,"4 West Edm Mall",1,002 09,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529800,"4 Lewis Farms Via Wem",1,004 11,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529801,"4 West Edm Mall",1,004 05,004-194-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529802,"4 West Edm Mall",1,004 07,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529803,"4 Lewis Farms Via Wem",1,004 16,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529804,"4 West Edm Mall",1,004 02,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529805,"4 Lewis Farms Via Wem",1,004 06,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529806,"4 Lewis Farms Via Wem",1,904 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529807,"4 West Edm Mall",1,004 03,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529808,"4 West Edm Mall",1,055 02,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529809,"4 Lewis Farms Via Wem",1,002 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529810,"4 West Edm Mall",1,056 10,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529811,"4 Lewis Farms Via Wem",1,009 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529812,"4 Lewis Farms Via Wem",1,004 18,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529813,"4 West Edm Mall",1,005 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529814,"4 Lewis Farms Via Wem",1,004 19,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529815,"4 West Edm Mall",1,004 07,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529816,"4 Lewis Farms Via Wem",1,004 14,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529817,"4 West Edm Mall",1,004 03,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529818,"4 Lewis Farms Via Wem",1,903 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529819,"4 West Edm Mall",1,923 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529820,"4 Lewis Farms Via Wem",1,004 09,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529821,"4 West Edm Mall",1,007 06,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529822,"4 Lewis Farms Via Wem",1,003 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529823,"4 West Edm Mall",1,005 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529824,"4 Lewis Farms Via Wem",1,004 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529825,"4 West Edm Mall",1,056 07,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529826,"4 Lewis Farms Via Wem",1,004 13,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529827,"4 West Edm Mall",1,002 06,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529828,"4 Lewis Farms Via Wem",1,054 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529829,"4 West Edm Mall",1,004 17,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529830,"4 Lewis Farms Via Wem",1,004 15,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529831,"4 West Edm Mall",1,007 09,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529832,"4 Lewis Farms Via Wem",1,004 16,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529833,"4 West Edm Mall",1,055 02,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529834,"4 Lewis Farms Via Wem",1,004 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529835,"4 West Edm Mall",1,004 20,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529836,"4 Lewis Farms Via Wem",1,009 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529837,"4 West Edm Mall",1,516 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529838,"4 Lewis Farms Via Wem",1,004 18,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529839,"4 West Edm Mall",1,004 17,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529840,"4 Lewis Farms Via Wem",1,004 19,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529841,"4 Lewis Farms Via Wem",1,005 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529842,"4 Lewis Farms Via Wem",1,004 06,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529843,"4 Lewis Farms Via Wem",1,004 22,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529844,"4 Lewis Farms Via Wem",1,003 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529845,"4 Lewis Farms Via Wem",1,004 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529846,"4 Lewis Farms Via Wem",1,004 10,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529847,"4 Lewis Farms Via Wem",1,004 13,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529848,"4 Lewis Farms Via Wem",1,004 14,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529849,"4 Lewis Farms Via Wem",1,004 21,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529850,"4 Lewis Farms Via Wem",1,004 16,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529851,"4 Lewis Farms Via Wem",1,004 17,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529852,"4 Lewis Farms Via Wem",1,919 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529853,"4 Lewis Farms Via Wem",1,004 06,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529854,"4 Lewis Farms Via Wem",1,004 20,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529855,"4 Lewis Farms Via Wem",1,004 18,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529856,"4 Lewis Farms Via Wem",1,004 13,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529857,"4 Lewis Farms Via Wem",1,004 21,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529858,"4 Lewis Farms Via Wem",1,903 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529859,"4 Lewis Farms Via Wem",1,004 20,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529860,"4 Lewis Farms Via Wem",1,054 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529861,"4 Capilano",0,056 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529862,"4 West Edm Mall",1,923 02,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529863,"4 Lewis Farms Via Wem",1,919 04,004-134-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342270,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342271,"4 Capilano",0,004 03,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342272,"4 Capilano",0,002 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342273,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342274,"4 Capilano",0,004 05,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342275,"4 Capilano",0,056 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342276,"4 Capilano",0,004 07,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342277,"4 Capilano",0,516 03,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342278,"4 Capilano",0,004 09,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342279,"4 Capilano",0,056 09,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342280,"4 Capilano",0,056 07,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342281,"4 Capilano",0,004 12,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342282,"4 Capilano",0,922 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342283,"4 Capilano",0,004 05,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342284,"4 Capilano",0,904 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342285,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342286,"4 Capilano",0,004 14,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342287,"4 Capilano",0,004 07,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342288,"4 Capilano",0,919 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342289,"4 Capilano",0,004 10,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342290,"4 Capilano",0,109 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342291,"4 Capilano",0,004 09,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342292,"4 Capilano",0,901 05,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342293,"4 Capilano",0,004 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342294,"4 Capilano",0,056 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342295,"4 Capilano",0,922 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342296,"4 Capilano",0,709 04,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342297,"4 Capilano",0,004 11,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342298,"4 University",0,056 05,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342299,"4 Capilano",0,904 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342300,"4 University",0,916 04,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342301,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342302,"4 University",0,004 04,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342303,"4 Capilano",0,916 03,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342304,"4 University",0,055 02,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342305,"4 Capilano",0,004 15,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342306,"4 University",0,715 03,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342307,"4 Capilano",0,002 05,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342308,"4 University",0,054 08,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342309,"4 Capilano",0,922 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342310,"4 University",0,004 03,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342311,"4 Capilano",0,112 03,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342312,"4 University",0,004 04,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342313,"4 Capilano",0,004 12,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342314,"4 University",0,055 02,004-59-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342315,"4 Capilano",0,926 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342316,"4 University",0,004 01,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342317,"4 Capilano",0,004 14,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342318,"4 University",0,056 12,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342319,"4 Capilano",0,516 10,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342320,"4 University",0,004 03,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342321,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342322,"4 University",0,004 04,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342323,"4 Capilano",0,004 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342324,"4 University",0,516 08,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342325,"4 Capilano",0,004 07,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342326,"4 University",0,054 03,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342327,"4 Capilano",0,004 08,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342328,"4 University",0,703 02,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342329,"4 Capilano",0,004 10,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342330,"4 University",0,004 03,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342331,"4 Capilano",0,004 11,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342332,"4 University",0,004 04,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342333,"4 Capilano",0,506 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342334,"4 Capilano",0,004 17,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342335,"4 University",0,006 06,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342336,"4 University",0,002 10,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342337,"4 University",0,703 02,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342338,"4 Capilano",0,004 15,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342339,"4 University",0,004 01,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342340,"4 Capilano",0,902 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342341,"4 University",0,007 06,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342342,"4 Capilano",0,922 02,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342343,"4 University",0,006 06,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342344,"4 Capilano",0,004 05,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342345,"4 University",0,056 09,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342346,"4 Capilano",0,004 12,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342347,"4 University",0,002 04,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342348,"4 Capilano",0,516 10,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342349,"4 University",0,004 01,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342350,"4 Capilano",0,904 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342351,"4 University",0,006 05,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342352,"4 Capilano",0,009 13,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342353,"4 University",0,056 07,004-58-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342354,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342355,"4 University",0,056 09,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342356,"4 Capilano",0,004 08,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342357,"4 University",0,002 04,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342358,"4 Capilano",0,004 07,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342359,"4 University",0,008 15,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342360,"4 Capilano",0,001 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342361,"4 University",0,006 05,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342362,"4 Capilano",0,004 11,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342363,"4 University",0,056 07,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342364,"4 Capilano",0,521 01,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342365,"4 University",0,002 04,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342366,"4 Capilano",0,004 17,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342367,"4 University",0,904 02,004-62-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342368,"4 Capilano",0,113 06,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342369,"4 Capilano",0,004 18,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342370,"4 Capilano",0,004 19,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342371,"4 Capilano",0,007 06,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342372,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342373,"4 Capilano",0,004 08,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342374,"4 Capilano",0,004 20,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342375,"4 Capilano",0,516 10,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342376,"4 Capilano",0,009 05,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342377,"4 Capilano",0,006 10,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342378,"4 Capilano",0,003 07,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342379,"4 Capilano",0,003 09,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342380,"4 Capilano",0,004 20,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342381,"4 Capilano",0,053 08,004-206-East,1,1
004,SA-004-Saturday-1-26-06-0000010,32342382,"4 Lewis Farms Via Wem",1,516 10,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342383,"4 Lewis Farms Via Wem",1,007 01,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342384,"4 Lewis Farms Via Wem",1,516 03,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342385,"4 Lewis Farms Via Wem",1,009 05,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342386,"4 Lewis Farms Via Wem",1,926 01,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342387,"4 Lewis Farms Via Wem",1,004 01,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342388,"4 Lewis Farms Via Wem",1,523 04,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342389,"4 Lewis Farms Via Wem",1,002 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342390,"4 Lewis Farms Via Wem",1,912 01,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342391,"4 Lewis Farms Via Wem",1,004 05,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342392,"4 Lewis Farms Via Wem",1,922 01,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342393,"4 Lewis Farms Via Wem",1,004 06,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342394,"4 Lewis Farms Via Wem",1,004 10,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342395,"4 Lewis Farms Via Wem",1,004 09,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342396,"4 Lewis Farms Via Wem",1,056 09,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342397,"4 Lewis Farms Via Wem",1,004 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342398,"4 Lewis Farms Via Wem",1,056 07,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342399,"4 Lewis Farms Via Wem",1,004 11,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342400,"4 Lewis Farms Via Wem",1,056 01,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342401,"4 Lewis Farms Via Wem",1,516 03,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342402,"4 Lewis Farms Via Wem",1,916 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342403,"4 West Edm Mall",1,516 08,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342404,"4 Lewis Farms Via Wem",1,004 12,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342405,"4 Lewis Farms Via Wem",1,922 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342406,"4 West Edm Mall",1,056 05,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342407,"4 Lewis Farms Via Wem",1,919 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342408,"4 Lewis Farms Via Wem",1,515 04,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342409,"4 West Edm Mall",1,004 04,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342410,"4 Lewis Farms Via Wem",1,004 13,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342411,"4 West Edm Mall",1,002 05,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342412,"4 Lewis Farms Via Wem",1,004 16,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342413,"4 West Edm Mall",1,521 01,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342414,"4 Lewis Farms Via Wem",1,004 07,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342415,"4 West Edm Mall",1,056 05,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342416,"4 Lewis Farms Via Wem",1,002 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342417,"4 West Edm Mall",1,916 04,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342418,"4 Lewis Farms Via Wem",1,004 10,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342419,"4 West Edm Mall",1,004 04,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342420,"4 Lewis Farms Via Wem",1,056 11,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342421,"4 West Edm Mall",1,055 02,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342422,"4 Lewis Farms Via Wem",1,004 09,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342423,"4 West Edm Mall",1,715 03,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342424,"4 Lewis Farms Via Wem",1,101 03,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342425,"4 West Edm Mall",1,054 08,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342426,"4 Lewis Farms Via Wem",1,004 02,004-138-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342427,"4 West Edm Mall",1,004 03,004-146-West,1,1
004,SA-004-Saturday-1-26-06-0000010,32342428,"4 Lewis Farms Via Wem",1,002 09,004-138-West,1,1
